CustomerID,PrimaryCountry,CustomerSegment,Cluster,Recency,Frequency,Monetary,AverageOrderValue,TotalUnits,FirstPurchase,LastPurchase,TenureDays,CustomerStatus
13281,United Kingdom,General,1,440,1,350.85,350.85,201,2010-09-26 16:03:00,2010-09-26 16:03:00,1,Inactive >90 Days
13282,United Kingdom,Prospective,0,19,4,1313.19,328.2975,410,2010-10-29 14:11:00,2011-11-21 15:33:00,389,Recently Active
13283,United Kingdom,Prospective,0,60,4,373.36,93.34,204,2010-03-09 14:36:00,2011-10-11 09:50:00,582,Recently Active
13284,United Kingdom,General,1,331,1,201.19,201.19,91,2011-01-13 09:23:00,2011-01-13 09:23:00,1,Inactive >90 Days
13285,United Kingdom,Potential,4,24,6,3364.59,560.765,2457,2010-03-25 14:26:00,2011-11-16 13:19:00,602,Recently Active
13286,United Kingdom,General,1,601,1,734.91,734.91,274,2010-04-18 15:35:00,2010-04-18 15:35:00,1,Inactive >90 Days
13287,United Kingdom,Minimum,3,604,3,781.59,260.53000000000003,429,2010-01-04 10:43:00,2010-04-15 15:26:00,102,Inactive >90 Days
13288,United Kingdom,Minimum,3,444,5,927.61,185.522,379,2010-02-11 14:59:00,2010-09-22 16:32:00,224,Inactive >90 Days
13289,United Kingdom,General,1,724,1,307.95,307.95,119,2009-12-16 11:53:00,2009-12-16 11:53:00,1,Inactive >90 Days
13291,United Kingdom,Potential,4,156,11,3270.79,297.3445454545454,1600,2010-02-11 18:36:00,2011-07-07 10:36:00,512,Inactive >90 Days
13292,United Kingdom,Potential,4,39,5,994.51,198.902,530,2010-07-01 14:36:00,2011-11-01 10:04:00,489,Recently Active
13293,United Kingdom,Minimum,3,393,6,1192.94,198.82333333333335,555,2010-02-09 12:05:00,2010-11-12 13:28:00,277,Inactive >90 Days
13294,United Kingdom,Minimum,3,190,3,1689.53,563.1766666666666,996,2010-03-03 12:54:00,2011-06-03 08:54:00,458,Inactive >90 Days
13295,United Kingdom,Minimum,3,360,4,1101.97,275.4925,733,2010-05-12 09:13:00,2010-12-15 11:21:00,218,Inactive >90 Days
13296,United Kingdom,Minimum,3,138,6,792.51,132.085,653,2010-05-11 14:29:00,2011-07-25 13:46:00,441,Inactive >90 Days
13297,United Kingdom,Potential,4,8,7,4368.62,624.0885714285714,2694,2010-06-15 12:35:00,2011-12-02 09:32:00,536,Recently Active
13298,United Kingdom,Prospective,0,2,1,360.0,360.0,96,2011-12-08 13:11:00,2011-12-08 13:11:00,1,Recently Active
13299,United Kingdom,Minimum,3,269,3,1218.7,406.23333333333335,416,2010-06-29 11:30:00,2011-03-16 12:55:00,261,Inactive >90 Days
13300,United Kingdom,Minimum,3,170,3,1285.51,428.50333333333333,455,2010-05-14 15:56:00,2011-06-23 13:09:00,406,Inactive >90 Days
13301,United Kingdom,Minimum,3,104,4,600.1899999999999,150.04749999999999,343,2011-02-20 13:13:00,2011-08-28 11:25:00,190,Inactive >90 Days
13302,United Kingdom,General,1,156,2,159.2,79.6,12,2010-07-01 12:32:00,2011-07-07 17:56:00,372,Inactive >90 Days
13303,United Kingdom,General,1,401,1,61.72,61.72,26,2010-11-04 14:55:00,2010-11-04 14:55:00,1,Inactive >90 Days
13304,United Kingdom,Minimum,3,352,4,1217.99,304.4975,716,2010-02-08 12:42:00,2010-12-23 14:35:00,319,Inactive >90 Days
13305,United Kingdom,Main,2,5,16,3616.41,226.025625,2228,2010-03-10 14:49:00,2011-12-05 15:15:00,636,Recently Active
13306,United Kingdom,General,1,431,1,53.65,53.65,74,2010-10-05 14:55:00,2010-10-05 14:55:00,1,Inactive >90 Days
13307,United Kingdom,General,1,121,3,273.34,91.11333333333333,140,2010-04-26 13:28:00,2011-08-11 17:14:00,473,Inactive >90 Days
13308,United Kingdom,Potential,4,23,4,1670.3700000000001,417.59250000000003,1073,2010-04-22 09:22:00,2011-11-17 09:31:00,575,Recently Active
13309,United Kingdom,Potential,4,8,6,1706.3700000000001,284.39500000000004,1914,2010-11-12 12:10:00,2011-12-02 16:34:00,386,Recently Active
13310,United Kingdom,Potential,4,29,5,1541.2,308.24,816,2010-11-02 17:03:00,2011-11-11 17:23:00,375,Recently Active
13311,United Kingdom,Prospective,0,5,2,598.57,299.285,305,2011-07-12 14:26:00,2011-12-05 12:55:00,147,Recently Active
13312,United Kingdom,General,1,452,1,124.75,124.75,41,2010-09-14 14:36:00,2010-09-14 14:36:00,1,Inactive >90 Days
13313,United Kingdom,Potential,4,23,12,3445.32,287.11,2308,2009-12-02 16:18:00,2011-11-17 16:48:00,716,Recently Active
13314,United Kingdom,Prospective,0,2,3,775.94,258.6466666666667,560,2011-09-27 10:20:00,2011-12-08 12:29:00,73,Recently Active
13315,United Kingdom,General,1,690,1,310.26000000000005,310.26000000000005,232,2010-01-19 15:34:00,2010-01-19 15:34:00,1,Inactive >90 Days
13316,United Kingdom,Potential,4,38,10,12940.82,1294.0819999999999,19931,2010-03-10 10:01:00,2011-11-02 13:40:00,603,Recently Active
13317,United Kingdom,Potential,4,67,19,6486.09,341.37315789473683,3148,2009-12-13 11:11:00,2011-10-04 13:35:00,661,Recently Active
13318,United Kingdom,Prospective,0,2,3,640.76,213.58666666666667,304,2011-11-02 13:26:00,2011-12-08 18:51:00,37,Recently Active
13319,United Kingdom,Main,2,6,58,21323.22,367.6417241379311,8974,2009-12-06 14:46:00,2011-12-04 13:34:00,729,Recently Active
13320,United Kingdom,Potential,4,79,6,2211.6,368.59999999999997,1509,2010-08-18 10:29:00,2011-09-22 18:07:00,401,Recently Active
13321,United Kingdom,Prospective,0,73,2,567.36,283.68,372,2011-09-14 15:18:00,2011-09-28 15:24:00,15,Recently Active
13322,United Kingdom,Prospective,0,18,1,199.48000000000002,199.48000000000002,117,2011-11-22 14:21:00,2011-11-22 14:21:00,1,Recently Active
13323,United Kingdom,Prospective,0,4,5,787.85,157.57,175,2011-09-16 13:23:00,2011-12-06 17:12:00,82,Recently Active
13324,United Kingdom,Main,2,37,18,10513.47,584.0816666666666,8448,2010-05-25 10:23:00,2011-11-03 16:28:00,528,Recently Active
13325,United Kingdom,Prospective,0,82,1,675.3,675.3,240,2011-09-19 10:36:00,2011-09-19 10:36:00,1,Recently Active
13326,United Kingdom,General,1,433,1,281.76,281.76,140,2010-10-03 16:00:00,2010-10-03 16:00:00,1,Inactive >90 Days
13327,United Kingdom,Main,2,39,19,9052.87,476.4668421052632,4202,2009-12-18 15:35:00,2011-11-01 10:21:00,684,Recently Active
13328,United Kingdom,Minimum,3,317,1,1308.48,1308.48,680,2011-01-27 15:22:00,2011-01-27 15:22:00,1,Inactive >90 Days
13329,United Kingdom,Potential,4,32,8,4808.7699999999995,601.0962499999999,3311,2009-12-04 15:41:00,2011-11-08 10:29:00,705,Recently Active
13330,United Kingdom,Potential,4,93,6,2796.1,466.01666666666665,1951,2010-02-23 10:12:00,2011-09-08 12:27:00,563,Inactive >90 Days
13331,United Kingdom,General,1,402,1,262.4,262.4,54,2010-11-03 08:04:00,2010-11-03 08:04:00,1,Inactive >90 Days
13332,United Kingdom,Prospective,0,15,1,350.90000000000003,350.90000000000003,179,2011-11-25 13:30:00,2011-11-25 13:30:00,1,Recently Active
13333,United Kingdom,Minimum,3,412,3,1015.74,338.58,685,2010-02-19 09:26:00,2010-10-24 13:24:00,248,Inactive >90 Days
13334,United Kingdom,Potential,4,83,5,6201.8,1240.3600000000001,3198,2010-02-25 12:21:00,2011-09-18 15:21:00,571,Recently Active
13336,United Kingdom,Prospective,0,78,1,795.12,795.12,559,2011-09-23 14:05:00,2011-09-23 14:05:00,1,Recently Active
13337,United Kingdom,Minimum,3,547,1,1575.26,1575.26,980,2010-06-11 13:27:00,2010-06-11 13:27:00,1,Inactive >90 Days
13338,United Kingdom,Minimum,3,158,4,2345.62,586.405,1149,2010-01-05 12:25:00,2011-07-05 09:06:00,547,Inactive >90 Days
13339,United Kingdom,General,1,201,1,860.12,860.12,326,2011-05-23 08:31:00,2011-05-23 08:31:00,1,Inactive >90 Days
13340,United Kingdom,Main,2,46,12,22100.56,1841.7133333333334,9636,2010-02-22 14:54:00,2011-10-25 13:15:00,611,Recently Active
13341,United Kingdom,General,1,261,1,775.85,775.85,301,2011-03-24 09:50:00,2011-03-24 09:50:00,1,Inactive >90 Days
13343,United Kingdom,General,1,178,1,303.43,303.43,134,2011-06-15 12:24:00,2011-06-15 12:24:00,1,Inactive >90 Days
13344,United Kingdom,Minimum,3,68,3,2511.69,837.23,952,2011-03-07 10:28:00,2011-10-03 09:45:00,211,Recently Active
13345,United Kingdom,General,1,288,1,339.5,339.5,140,2011-02-25 09:01:00,2011-02-25 09:01:00,1,Inactive >90 Days
13346,United Kingdom,Minimum,3,463,6,299.4,49.9,180,2010-04-22 12:34:00,2010-09-03 11:41:00,135,Inactive >90 Days
13347,United Kingdom,Prospective,0,71,1,291.36,291.36,204,2011-09-30 13:28:00,2011-09-30 13:28:00,1,Recently Active
13348,United Kingdom,Prospective,0,65,1,233.76000000000002,233.76000000000002,136,2011-10-06 17:28:00,2011-10-06 17:28:00,1,Recently Active
13349,United Kingdom,Prospective,0,11,1,197.32,197.32,224,2011-11-29 08:07:00,2011-11-29 08:07:00,1,Recently Active
13350,United Kingdom,Prospective,0,17,2,879.12,439.56,285,2011-09-21 13:33:00,2011-11-23 16:33:00,64,Recently Active
13351,United Kingdom,Prospective,0,67,1,323.94,323.94,116,2011-10-04 12:55:00,2011-10-04 12:55:00,1,Recently Active
13352,United Kingdom,Prospective,0,61,1,347.98,347.98,320,2011-10-10 13:55:00,2011-10-10 13:55:00,1,Recently Active
13354,United Kingdom,Prospective,0,72,1,743.53,743.53,604,2011-09-29 13:17:00,2011-09-29 13:17:00,1,Recently Active
13355,United Kingdom,General,1,123,1,674.7,674.7,314,2011-08-09 14:48:00,2011-08-09 14:48:00,1,Inactive >90 Days
13356,United Kingdom,Prospective,0,81,1,768.24,768.24,325,2011-09-20 14:33:00,2011-09-20 14:33:00,1,Recently Active
13357,United Kingdom,Minimum,3,258,5,3795.01,759.0020000000001,2087,2010-03-22 14:30:00,2011-03-27 13:56:00,371,Inactive >90 Days
13358,United Kingdom,General,1,269,1,389.03000000000003,389.03000000000003,284,2011-03-16 11:52:00,2011-03-16 11:52:00,1,Inactive >90 Days
13359,United Kingdom,Prospective,0,64,2,943.3100000000001,471.65500000000003,379,2010-11-01 15:05:00,2011-10-07 09:30:00,341,Recently Active
13360,United Kingdom,Minimum,3,432,4,1503.65,375.9125,941,2010-01-08 11:16:00,2010-10-04 12:37:00,270,Inactive >90 Days
13361,United Kingdom,Minimum,3,473,2,1450.5,725.25,324,2010-04-01 07:49:00,2010-08-24 14:56:00,146,Inactive >90 Days
13362,United Kingdom,Potential,4,10,7,5394.07,770.5814285714285,2481,2010-10-10 15:27:00,2011-11-30 14:41:00,417,Recently Active
13363,United Kingdom,Prospective,0,18,3,1623.8600000000001,541.2866666666667,1144,2010-10-26 11:07:00,2011-11-22 12:40:00,393,Recently Active
13364,United Kingdom,General,1,72,1,134.96,134.96,71,2011-09-29 18:13:00,2011-09-29 18:13:00,1,Recently Active
13365,United Kingdom,Prospective,0,34,2,2225.37,1112.685,1247,2011-05-06 12:00:00,2011-11-06 12:36:00,185,Recently Active
13366,United Kingdom,General,1,51,1,56.16,56.16,144,2011-10-20 13:37:00,2011-10-20 13:37:00,1,Recently Active
13367,United Kingdom,General,1,432,1,460.2,460.2,252,2010-10-04 10:00:00,2010-10-04 10:00:00,1,Inactive >90 Days
13368,United Kingdom,Minimum,3,257,4,1021.5,255.375,604,2010-10-12 10:43:00,2011-03-28 09:59:00,168,Inactive >90 Days
13369,United Kingdom,General,1,366,1,258.28000000000003,258.28000000000003,148,2010-12-09 11:30:00,2010-12-09 11:30:00,1,Inactive >90 Days
13370,United Kingdom,General,1,372,1,754.87,754.87,343,2010-12-03 10:26:00,2010-12-03 10:26:00,1,Inactive >90 Days
13371,United Kingdom,Minimum,3,506,2,2297.66,1148.83,1019,2010-03-17 15:29:00,2010-07-22 17:33:00,128,Inactive >90 Days
13372,United Kingdom,General,1,90,1,328.64,328.64,158,2011-09-11 12:46:00,2011-09-11 12:46:00,1,Recently Active
13373,United Kingdom,Potential,4,61,6,7587.1900000000005,1264.5316666666668,4263,2009-12-06 12:34:00,2011-10-10 10:51:00,674,Recently Active
13374,United Kingdom,General,1,415,2,372.8,186.4,134,2010-09-16 10:29:00,2010-10-21 10:04:00,36,Inactive >90 Days
13375,United Kingdom,Minimum,3,89,2,1792.23,896.115,1124,2010-09-21 08:12:00,2011-09-12 10:19:00,357,Recently Active
13376,United Kingdom,Minimum,3,100,3,869.76,289.92,490,2011-04-19 13:03:00,2011-09-01 16:16:00,136,Inactive >90 Days
13377,United Kingdom,Minimum,3,397,2,1452.88,726.44,746,2010-03-04 10:06:00,2010-11-08 12:20:00,250,Inactive >90 Days
13379,United Kingdom,Prospective,0,27,3,572.56,190.85333333333332,601,2011-07-26 12:26:00,2011-11-13 13:45:00,111,Recently Active
13380,United Kingdom,General,1,433,1,62.4,62.4,48,2010-10-03 10:18:00,2010-10-03 10:18:00,1,Inactive >90 Days
13381,United Kingdom,Potential,4,32,12,8224.37,685.3641666666667,5125,2009-12-01 15:19:00,2011-11-08 11:58:00,708,Recently Active
13382,United Kingdom,Minimum,3,281,5,1387.58,277.51599999999996,863,2009-12-08 09:56:00,2011-03-04 10:03:00,452,Inactive >90 Days
13383,United Kingdom,General,1,544,1,305.28000000000003,305.28000000000003,288,2010-06-14 11:45:00,2010-06-14 11:45:00,1,Inactive >90 Days
13384,United Kingdom,Potential,4,31,11,6680.83,607.3481818181818,4142,2010-07-27 12:22:00,2011-11-09 11:04:00,471,Recently Active
13385,United Kingdom,General,1,330,1,534.57,534.57,281,2011-01-14 09:52:00,2011-01-14 09:52:00,1,Inactive >90 Days
13386,United Kingdom,Minimum,3,415,2,835.46,417.73,514,2010-09-28 13:09:00,2010-10-21 12:52:00,24,Inactive >90 Days
13387,United Kingdom,General,1,418,1,181.84,181.84,117,2010-10-18 14:07:00,2010-10-18 14:07:00,1,Inactive >90 Days
13388,United Kingdom,Minimum,3,132,3,1185.65,395.2166666666667,701,2010-04-15 10:18:00,2011-07-31 12:52:00,473,Inactive >90 Days
13389,United Kingdom,Prospective,0,12,3,797.96,265.9866666666667,429,2011-04-21 12:12:00,2011-11-28 14:01:00,222,Recently Active
13390,United Kingdom,Prospective,0,75,1,544.08,544.08,224,2011-09-26 08:38:00,2011-09-26 08:38:00,1,Recently Active
13391,United Kingdom,General,1,204,1,59.8,59.8,4,2011-05-20 10:50:00,2011-05-20 10:50:00,1,Inactive >90 Days
13392,United Kingdom,General,1,678,1,91.14,91.14,82,2010-01-31 13:34:00,2010-01-31 13:34:00,1,Inactive >90 Days
13393,United Kingdom,Minimum,3,584,4,1131.45,282.8625,662,2009-12-07 18:12:00,2010-05-05 09:34:00,150,Inactive >90 Days
13394,United Kingdom,Main,2,2,19,6621.7,348.5105263157895,5354,2009-12-01 11:58:00,2011-12-08 11:36:00,738,Recently Active
13395,United Kingdom,Minimum,3,186,3,1180.23,393.41,1660,2010-10-14 13:00:00,2011-06-07 15:04:00,237,Inactive >90 Days
13396,United Kingdom,Prospective,0,30,2,1360.99,680.495,600,2011-01-24 13:37:00,2011-11-10 16:59:00,291,Recently Active
13397,United Kingdom,Potential,4,73,10,3191.87,319.187,1336,2010-01-20 09:50:00,2011-09-28 10:56:00,617,Recently Active
13398,United Kingdom,Minimum,3,193,2,670.34,335.17,341,2010-09-17 09:34:00,2011-05-31 13:17:00,257,Inactive >90 Days
13399,United Kingdom,General,1,465,3,275.4,91.8,120,2010-07-08 17:47:00,2010-09-01 13:59:00,56,Inactive >90 Days
13400,United Kingdom,General,1,583,1,310.83,310.83,284,2010-05-06 09:00:00,2010-05-06 09:00:00,1,Inactive >90 Days
13402,United Kingdom,Minimum,3,128,4,1226.8500000000001,306.71250000000003,917,2010-05-24 10:56:00,2011-08-04 15:51:00,438,Inactive >90 Days
13403,United Kingdom,Prospective,0,18,3,229.5,76.5,114,2009-12-16 13:23:00,2011-11-22 08:28:00,707,Recently Active
13404,United Kingdom,Prospective,0,2,2,252.49,126.245,111,2011-05-11 11:57:00,2011-12-08 15:37:00,212,Recently Active
13405,United Kingdom,Minimum,3,205,5,1198.81,239.762,853,2009-12-15 14:13:00,2011-05-19 16:31:00,521,Inactive >90 Days
13406,United Kingdom,General,1,428,2,568.92,284.46,292,2010-03-18 07:29:00,2010-10-08 14:44:00,205,Inactive >90 Days
13407,United Kingdom,Minimum,3,579,3,2244.7,748.2333333333332,1690,2010-02-16 11:13:00,2010-05-10 12:41:00,84,Inactive >90 Days
13408,United Kingdom,Main,2,2,106,50174.78,473.3469811320755,28673,2009-12-04 09:31:00,2011-12-08 09:05:00,735,Recently Active
13410,United Kingdom,Potential,4,25,9,2201.96,244.66222222222223,1244,2009-12-08 13:43:00,2011-11-15 15:33:00,708,Recently Active
13411,United Kingdom,General,1,108,1,213.55,213.55,72,2011-08-24 13:57:00,2011-08-24 13:57:00,1,Inactive >90 Days
13412,United Kingdom,General,1,621,1,487.35,487.35,176,2010-03-29 16:28:00,2010-03-29 16:28:00,1,Inactive >90 Days
13413,United Kingdom,Minimum,3,640,6,429.44,71.57333333333334,455,2010-01-21 17:43:00,2010-03-10 12:17:00,49,Inactive >90 Days
13414,United Kingdom,Minimum,3,134,6,2494.14,415.69,2702,2010-04-15 17:00:00,2011-07-29 11:45:00,471,Inactive >90 Days
13415,United Kingdom,Minimum,3,473,4,784.17,196.0425,496,2009-12-11 14:20:00,2010-08-24 11:38:00,257,Inactive >90 Days
13416,United Kingdom,Prospective,0,44,3,940.8000000000001,313.6,208,2009-12-03 13:02:00,2011-10-27 08:56:00,694,Recently Active
13417,United Kingdom,Potential,4,5,6,1669.49,278.24833333333333,532,2010-02-08 12:39:00,2011-12-05 08:49:00,666,Recently Active
13418,United Kingdom,Main,2,12,31,11559.66,372.8922580645161,7354,2009-12-11 12:51:00,2011-11-28 10:23:00,718,Recently Active
13419,United Kingdom,Prospective,0,64,1,221.06,221.06,275,2011-10-07 12:49:00,2011-10-07 12:49:00,1,Recently Active
13420,United Kingdom,General,1,150,2,159.85,79.925,101,2011-06-22 11:35:00,2011-07-13 08:48:00,22,Inactive >90 Days
13421,United Kingdom,Potential,4,41,8,4048.25,506.03125,2326,2010-02-14 14:45:00,2011-10-30 14:21:00,624,Recently Active
13422,United Kingdom,Prospective,0,65,1,2626.3,2626.3,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,1,Recently Active
13423,United Kingdom,General,1,429,1,217.03,217.03,141,2010-10-07 09:02:00,2010-10-07 09:02:00,1,Inactive >90 Days
13424,United Kingdom,General,1,450,1,572.77,572.77,529,2010-09-16 10:49:00,2010-09-16 10:49:00,1,Inactive >90 Days
13425,United Kingdom,Minimum,3,109,5,3390.4300000000003,678.086,2358,2010-05-09 14:35:00,2011-08-23 17:13:00,472,Inactive >90 Days
13426,United Kingdom,Main,2,1,22,8167.38,371.24454545454546,4868,2009-12-09 15:16:00,2011-12-09 08:59:00,731,Recently Active
13427,United Kingdom,Potential,4,20,6,1006.53,167.755,880,2009-12-17 13:44:00,2011-11-20 13:02:00,704,Recently Active
13428,United Kingdom,Prospective,0,11,3,478.54,159.51333333333335,356,2010-07-13 13:20:00,2011-11-29 14:20:00,505,Recently Active
13429,United Kingdom,Prospective,0,11,4,1006.8,251.7,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,66,Recently Active
13430,United Kingdom,Prospective,0,19,2,679.45,339.725,751,2011-09-14 14:26:00,2011-11-21 08:19:00,69,Recently Active
13431,United Kingdom,Potential,4,68,8,3316.2400000000002,414.53000000000003,1570,2010-02-18 11:53:00,2011-10-03 13:49:00,593,Recently Active
13432,United Kingdom,General,1,572,2,436.55,218.275,214,2010-04-06 14:42:00,2010-05-17 13:18:00,42,Inactive >90 Days
13433,United Kingdom,Minimum,3,502,4,658.32,164.58,190,2010-01-12 08:59:00,2010-07-26 16:55:00,196,Inactive >90 Days
13434,United Kingdom,Minimum,3,75,5,1666.8600000000001,333.372,864,2010-02-22 09:54:00,2011-09-26 14:30:00,582,Recently Active
13435,United Kingdom,Potential,4,6,9,4447.33,494.1477777777778,2754,2010-07-27 16:56:00,2011-12-04 14:45:00,496,Recently Active
13436,United Kingdom,Prospective,0,2,1,196.89,196.89,76,2011-12-08 10:33:00,2011-12-08 10:33:00,1,Recently Active
13437,United Kingdom,Potential,4,15,7,3408.06,486.86571428571426,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,177,Recently Active
13438,United Kingdom,General,1,548,1,46.5,46.5,10,2010-06-10 18:46:00,2010-06-10 18:46:00,1,Inactive >90 Days
13439,United Kingdom,Minimum,3,256,3,986.61,328.87,952,2010-07-01 14:36:00,2011-03-29 14:20:00,272,Inactive >90 Days
13440,United Kingdom,Minimum,3,424,7,1295.25,185.03571428571428,573,2010-09-14 10:34:00,2010-10-12 13:11:00,29,Inactive >90 Days
13441,United Kingdom,Prospective,0,92,2,720.9,360.45,520,2010-10-04 10:38:00,2011-09-09 09:38:00,341,Inactive >90 Days
13442,United Kingdom,General,1,668,3,419.87,139.95666666666668,115,2009-12-01 14:59:00,2010-02-10 14:03:00,72,Inactive >90 Days
13443,United Kingdom,Minimum,3,449,6,1269.3700000000001,211.5616666666667,802,2010-01-31 13:30:00,2010-09-17 12:31:00,230,Inactive >90 Days
13444,United Kingdom,Minimum,3,375,2,619.08,309.54,331,2010-07-21 14:34:00,2010-11-30 13:02:00,133,Inactive >90 Days
13445,United Kingdom,General,1,627,1,241.89999999999998,241.89999999999998,198,2010-03-23 15:34:00,2010-03-23 15:34:00,1,Inactive >90 Days
13446,United Kingdom,Minimum,3,431,11,3881.89,352.8990909090909,2403,2010-02-14 11:52:00,2010-10-05 18:51:00,234,Inactive >90 Days
13447,United Kingdom,Prospective,0,24,3,1129.14,376.38000000000005,584,2011-11-04 10:10:00,2011-11-16 13:38:00,13,Recently Active
13448,United Kingdom,Potential,4,17,12,8386.22,698.8516666666666,4194,2009-12-06 12:14:00,2011-11-23 12:33:00,718,Recently Active
13449,United Kingdom,Prospective,0,24,1,291.88,291.88,222,2011-11-16 08:28:00,2011-11-16 08:28:00,1,Recently Active
13450,United Kingdom,Potential,4,27,13,4120.04,316.92615384615385,4318,2010-04-15 19:15:00,2011-11-13 11:54:00,578,Recently Active
13451,United Kingdom,Potential,4,27,11,7088.92,644.4472727272728,5226,2010-03-21 16:13:00,2011-11-13 15:58:00,603,Recently Active
13452,United Kingdom,Minimum,3,260,3,729.8,243.26666666666665,6,2010-08-24 09:53:00,2011-03-25 14:19:00,214,Inactive >90 Days
13453,United Kingdom,Minimum,3,166,3,781.69,260.56333333333333,341,2010-11-02 13:23:00,2011-06-27 09:34:00,238,Inactive >90 Days
